filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
newspapers1_001.pdf,۱۳۸۹/۰۸/۲۹,11/20/2010,2010-11-20,,,Tehran,تهران,Iran,ایران,"The 1000th online issue of Etemad-e Melli discusses an open letter addressed to the head of the Iranian judiciary, Sadeq Ardeshir Larijani. This letter, written by Mohammad Nourizadeh, talks about the constant abuse, torture and rape in the prisons.",شماره ۱۰۰۰ روزنامه اینترنتی اعتماد ملی پیرامون نامهٔ سر باز به رئیس دادگستری ایران، صادق اردشیر لاریجانی، مینویسد. این نامه، که توسط محمد نوری‌زاده نوشته شده، شکنجه و تجاوز به زندانیان را مورد بحث قرار میدهد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Sadeq Ardeshir Larijani / Mohammad Nourizadeh,صادق اردشیر لاریجانی / محمد نوری‌زاده,Etemad-e Melli Online Issue 1000,روزنامه اینترنتی اعتماد ملی شماره ۱۰۰۰ ,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_002.pdf,۱۳۸۹/۰۸/۲۰,12/10/2010,2010-12-10,,,Tehran,تهران,Iran,ایران,"The 1004th online issue of Etemad-e Melli covers an interview with Mehdi karroubi, one of the Green movement leaders. In this interview Karroubi shares his opinion about Ahmad Khatami, senior member of the Assembly of Experts, and calls him unpatriotic.",شماره ۱۰۰۴ روزنامه اینترنتی اعتماد ملی پیرامون مصاحبه‌ای با مهدی کروبی، یکی‌ از رهبران جنبش سبز مینویسد. در این مصاحبه کروبی، احمد خاتمی، یکی‌ از اعضای مجلس خبرگان را بر ضدّ مردم و کشور خطاب می‌کند.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Mehdi Karroubi / Ahmad Khatami,مهدی کروبی / احمد خاتمی,Etemad-e Melli Online Issue 1004,روزنامه اینترنتی اعتماد ملی شماره ۱۰۰۴ ,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_003.pdf,۱۳۸۹/۰۸/۲۷,12/18/2010,2010-12-18,,,Tehran,تهران,Iran,ایران,"The 1006th online issue of Etemad-e Melli discusses an open letter written by Mohammad Nourizadeh, the arrest of Mohammad Nourizadeh’s family, murder of Shabnam Sohrabi by the riot police, and the Movement leaders releasing a statement in which they ask the political prisoners to end their hunger strike.",شماره ۱۰۰۶ روزنامه اینترنتی اعتماد ملی موضوعاتی مانند نامهٔ سر باز محمد نوری‌زاده، بازداشت خانواده نوری‌زاده، قتل شبنم سهرابی توسط مأمورین ضدّ شورش و بیانیه رهبران جنبش سبز که در آن از زندانیان سیاسی درخواست شکست اعتصاب غذا میکنند را مورد بررسی قرار میدهد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Mohammad Nourizadeh / Shabnam Sohrabi,محمد نوری‌زاده / شبنم سهرابی,Etemad-e Melli Online Issue 1006,روزنامه اینترنتی اعتماد ملی شماره ۱۰۰۶,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_004.pdf,۱۳۸۹/۰۸/۲۹,11/20/2010,2010-11-20,,,Tehran,تهران,Iran,ایران,"The 1007th online issue of Etemad-e Melli discusses the following: an open letter by Emad Behavar, who is a political prisoner, an interview with Tajzadeh, who is also a political prisoner, the arrest of Hadi Heidari and Mohammad Shafiei, and the murder of Mostafa Karim-Beigi by the riot police.",شماره ۱۰۰۷ روزنامه اینترنتی اعتماد ملی پیرامون مطالبی مانند نامهٔ سر باز عماد بهاور (زندانی سیاسی)، مصاحبه با تاجزاده (زندانی سیاسی)، بازداشت هادی حیدری و محمد شفیعی و قتل مصطفی کریم بیگی توسط نیروهای ضدّ شورش مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Emad Bahavar / Tajzadeh / Hadi Heidari / Mohammad Shafiei / Mostafa Karim Beigi,عماد بهاور / تاجزاده / هادی حیدری و محمد شفیعی / مصطفی کریم بیگی,Etemad-e Melli Online Issue 1007,روزنامه اینترنتی اعتماد ملی شماره ۱۰۰۷,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_005.pdf,۱۳۸۹/۱۱/۰۳,1/23/2011,2011-01-23,,,Tehran,تهران,Iran,ایران,"The 1017th online issue of Etemad-e Melli discusses the following: a ten year sentence for Emad Bahavar (a political activist who was arrested the day after the 2009 presidential election), and the arrest of Houman Nemati (a student activist) and Abdullah Momeni.",شماره ۱۰۱۷ روزنامه اینترنتی اعتماد ملی پیرامون حکم ده ساله عماد بهاور (فعال سیاسی که روز بعد از انتخابات بازداشت شد)، بازداشت هومن نعمتی (فعال دانشجویی) و قتل عبدالله مؤمنی توسط مأمورین ضدّ شورش مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Emad Bahavar / Houman Nemati / Abdullah Momeni,عماد بهاور / هومن نعمتی / عبدالله مؤمنی,Etemad-e Melli Online Issue 1017,روزنامه اینترنتی اعتماد ملی شماره ۱۰۱۷,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_006.pdf,۱۳۸۹/۱۱/۰۵,1/25/2011,2011-01-25,,,Tehran,تهران,Iran,ایران,"The 1018th online issue of Etemad-e Melli discusses the following: a letter addressed to the Supreme Leader, Ali Khamenei, in which he is asked to release all the political prisoners, transfer of some of the political prisoners in Karaj, and the arrest of Masoud Morradi (a journalist).",شماره ۱۰۱۸ روزنامه اینترنتی اعتماد ملی پیرامون نامه ها‌ی به رهبر علی‌ خامنه‌ای که در آن درخواست آزادی زندانی سیاسی شده است، انتقال زندانیان سیاسی در کرج و دستگیری مسعود مرادی (خبرنگار) مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Ali Khamenei / Masoud Morradi,علی‌ خامنه‌ای / مسعود مرادی,Etemad-e Melli Online Issue 1018,روزنامه اینترنتی اعتماد ملی شماره ۱۰۱۸,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_007.pdf,۱۳۸۹/۱۱/۰۹,1/29/2011,2011-01-29,,,Tehran,تهران,Iran,ایران,"The 1019th online issue of Etemad-e Melli discusses the following: Mostafa Tajzadeh (a political prisoner) threatening to go on a hunger strike, transfer of Mehdi Mahmoudian (a political prisoner) to the hospital due to a heart attack, and Hashem Khastar getting transferred back to the prison twenty-four hours after his heart surgery.",شماره ۱۰۱۹ روزنامه اینترنتی اعتماد ملی پیرامون تهدید مصطفی تاجزاده برای انجام دادن اعتصاب غذا، انتقال مهدی محمودیان (زندانی سیاسی) به بیمارستان به علت حمله قلبی و انتقال شتابزده هاشم خواستار به زندان تنها ۲۴ ساعت پس از عمل جراحی بروی قلبش مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Mostafa Tajzadeh / Mehdi Mahmoudian / Hashem Khastar,مصطفی تاجزاده / مهدی محمودیان / هاشم خواستار,Etemad-e Melli Online Issue 1019,روزنامه اینترنتی اعتماد ملی شماره ۱۰۱۹,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_008.pdf,۱۳۸۹/۱۱/۱۳,2/2/2011,2011-02-02,,,Tehran,تهران,Iran,ایران,"The 1021st online issue of Etemad-e Melli discusses the following: the Green Movement leaders asking the authorities to allow peaceful protests in Iran, the arrest of four students and two university professors in Qazvin, and a new case against Nasrin Sotoudeh (a human rights lawyer).",شماره ۱۰۲۱ روزنامه اینترنتی اعتماد ملی پیرامون درخواست رهبران جنبش سبز از مسئولین برای اجازه راهپیمایی، بازداشت ۴ دانشجو و ۲ استاد دانشگاه در قزوین و پرونده جدید بر علیه نسرین ستوده (وکیل حقوق بشر) مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Nasrin Sotoudeh,نسرین ستوده,Etemad-e Melli Online Issue 1021,روزنامه اینترنتی اعتماد ملی شماره ۱۰۲۱,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_009.pdf,۱۳۸۹/۱۱/۱۶,2/5/2011,2011-02-05,,,Tehran,تهران,Iran,ایران,"The 1022nd online issue of Etemad-e Melli discusses the following: denial of all non-legal visitation rights for Ali Jamali (political prisoner), the arrest of Dr. Kianoosh Rad and his wife in a raid on their house, and the arrest of Ahmad Zeinabadi (a journalist).",شماره ۱۰۲۲ روزنامه اینترنتی اعتماد ملی پیرامون مخالفت با ملاقات علی‌ جمالی (زندانی سیاسی)، بازداشت دکتر کیانوش راد و همسرش پس از حمله نیروهای امنیتی به منزلشان و بازداشت احمد زید آبادی مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Ali Jamali / Kianoosh Rad / Ahmad Zeinabadi,علی‌ جمالی / کیانوش راد,Etemad-e Melli Online Issue 1022,روزنامه اینترنتی اعتماد ملی شماره ۱۰۲۲,text,"35.689198, 51.388974",newspapers,روزنامه
newspapers1_010.pdf,۱۳۸۹/۱۱/۱۸,2/7/2011,2011-02-07,,,Tehran,تهران,Iran,ایران,The 1023rd online issue of Etemad-e Melli discusses the following: a call for a protest by Mir Hossein Mousavi and Mehdi Karroubi and the arrest of Mohsen Mirdamadi.,شماره ۱۰۲۳ روزنامه اینترنتی اعتماد ملی پیرامون فراخوان راهپیمایی توسط میر حسین موسوی و مهدی کروبی و بازداشت محسن میردامادی مینویسد.,Etemad-e Melli / Tahavole Sabz,اعتماد ملی‌ / تحول سبز,Mir Hossein Mousavi / Mehdi Karroubi / Mohsen Mirdamadi,میر حسین موسوی / مهدی کروبی / محسن میردامادی,Etemad-e Melli Online Issue 1023,روزنامه اینترنتی اعتماد ملی شماره ۱۰۲۳,text,"35.689198, 51.388974",newspapers,روزنامه
